Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"165467", 12.47, 1,    6993.59,  -38.2,   0.97139, 2,    7008.45, -158.1,   0.97346, 3,    6990.56,   81.8,   0.97097
"165468", 12.47, 1,     6993.2,  -38.3,   0.97134, 2,    7008.42, -158.1,   0.97345, 3,     6989.9,   81.8,   0.97088
"165475", 12.47, 1,    7000.06,  -38.2,   0.97229, 2,    7015.07, -158.1,   0.97437, 3,    6996.48,   81.9,   0.97179
"165476", 12.47, 1,    7000.11,  -38.2,    0.9723, 2,    7015.11, -158.0,   0.97438, 3,    6996.53,   81.9,    0.9718
"165477", 12.47, 1,    6999.77,  -38.2,   0.97225, 2,    7014.76, -158.1,   0.97433, 3,    6996.19,   81.9,   0.97175
"273626", 12.47, 1,    6997.85,  -38.2,   0.97198, 2,    7013.01, -158.1,   0.97409, 3,    6994.28,   81.9,   0.97149
"165469", 12.47, 1,     6992.8,  -38.3,   0.97128, 2,     7008.4, -158.1,   0.97345, 3,    6989.25,   81.8,   0.97079
"165480", 12.47, 1,    6992.17,  -38.3,   0.97119, 2,     7008.4, -158.1,   0.97345, 3,    6988.19,   81.8,   0.97064
"165478", 12.47, 1,    6991.73,  -38.3,   0.97113, 2,    7008.41, -158.1,   0.97345, 3,    6987.45,   81.8,   0.97054
"165479", 12.47, 1,     6991.3,  -38.3,   0.97107, 2,    7008.46, -158.1,   0.97346, 3,     6986.7,   81.8,   0.97043
"165484", 12.47, 1,    6991.44,  -38.3,   0.97109, 2,    7008.13, -158.1,   0.97341, 3,    6987.16,   81.8,    0.9705
"165483", 12.47, 1,    6991.49,  -38.3,    0.9711, 2,    7008.17, -158.1,   0.97342, 3,    6987.21,   81.8,   0.97051
"261839", 12.47, 1,    6991.51,  -38.3,    0.9711, 2,    7008.19, -158.1,   0.97342, 3,    6987.23,   81.8,   0.97051
"261838", 12.47, 1,    6991.52,  -38.3,    0.9711, 2,    7008.21, -158.1,   0.97342, 3,    6987.24,   81.8,   0.97051
"165486", 12.47, 1,    6991.17,  -38.3,   0.97106, 2,    7008.47, -158.1,   0.97346, 3,    6986.68,   81.8,   0.97043
"165485", 12.47, 1,    6991.12,  -38.3,   0.97105, 2,    7008.49, -158.1,   0.97346, 3,    6986.68,   81.8,   0.97043
"165487", 12.47, 1,    6990.72,  -38.3,   0.97099, 2,    7008.51, -158.1,   0.97346, 3,    6985.62,   81.8,   0.97028
"165488", 12.47, 1,    6990.02,  -38.3,    0.9709, 0, 0, 0, 0, 0, 0, 0, 0
"165489", 12.47, 1,    6990.05,  -38.3,    0.9709, 0, 0, 0, 0, 0, 0, 0, 0
"165491", 12.47, 1,    6989.62,  -38.3,   0.97084, 0, 0, 0, 0, 0, 0, 0, 0
"165490", 12.47, 1,    6989.21,  -38.3,   0.97078, 0, 0, 0, 0, 0, 0, 0, 0
"165494", 12.47, 1,     6988.8,  -38.3,   0.97073, 0, 0, 0, 0, 0, 0, 0, 0
"165492", 12.47, 1,     6988.7,  -38.3,   0.97071, 0, 0, 0, 0, 0, 0, 0, 0
"165493", 12.47, 1,    6988.48,  -38.3,   0.97068, 0, 0, 0, 0, 0, 0, 0, 0
"283952", 12.47, 1,    6990.36,  -38.4,   0.97094, 2,    7008.38, -158.1,   0.97345, 3,    6984.46,   81.8,   0.97012
"165500", 12.47, 1,    6989.31,  -38.4,    0.9708, 2,    7008.01, -158.2,   0.97339, 3,    6981.64,   81.7,   0.96973
"165501", 12.47, 1,     6989.3,  -38.4,    0.9708, 2,       7008, -158.2,   0.97339, 3,    6981.64,   81.7,   0.96973
"165495", 12.47, 1,    6989.34,  -38.4,    0.9708, 2,    7008.05, -158.2,    0.9734, 3,    6981.68,   81.7,   0.96974
"165503", 12.47, 1,    6989.19,  -38.4,   0.97078, 2,    7007.89, -158.2,   0.97338, 3,    6981.52,   81.7,   0.96972
"165504", 12.47, 1,    6937.71,  -38.7,   0.96363, 2,    6965.21, -158.4,   0.96745, 3,    6921.33,   81.4,   0.96135
"181883", 12.47, 1,    6930.75,  -38.9,   0.96266, 2,    6959.07, -158.6,    0.9666, 3,    6913.57,   81.2,   0.96028
"158676", 12.47, 1,    6930.75,  -38.9,   0.96266, 2,    6959.07, -158.6,    0.9666, 3,    6913.57,   81.2,   0.96028
"181889", 12.47, 1,    6928.09,  -38.9,   0.96229, 2,     6956.2, -158.6,    0.9662, 3,    6911.37,   81.2,   0.95997
"181890", 12.47, 1,    6928.08,  -38.9,   0.96229, 2,    6956.18, -158.6,    0.9662, 3,    6911.35,   81.2,   0.95997
"181891", 12.47, 1,    6925.65,  -38.9,   0.96195, 2,    6953.56, -158.6,   0.96583, 3,    6909.52,   81.2,   0.95971
"181892", 12.47, 1,    6925.59,  -38.9,   0.96195, 2,    6953.51, -158.6,   0.96582, 3,    6909.49,   81.2,   0.95971
"181884", 12.47, 1,    6928.63,  -38.9,   0.96237, 2,    6956.78, -158.6,   0.96628, 3,    6911.82,   81.2,   0.96003
"181886", 12.47, 1,    6928.13,  -38.9,    0.9623, 2,    6956.24, -158.6,    0.9662, 3,    6911.41,   81.2,   0.95998
"181888", 12.47, 1,    6926.84,  -38.9,   0.96212, 2,    6954.83, -158.6,   0.96601, 3,     6910.4,   81.2,   0.95984
"181885", 12.47, 1,       6926,  -38.9,     0.962, 2,    6953.91, -158.6,   0.96588, 3,    6909.78,   81.2,   0.95975
"181887", 12.47, 1,    6925.89,  -38.9,   0.96199, 2,     6953.8, -158.6,   0.96587, 3,     6909.7,   81.2,   0.95974
"181893", 12.47, 1,    6928.05,  -38.9,   0.96229, 2,    6956.16, -158.6,   0.96619, 3,    6911.33,   81.2,   0.95997
"181894", 12.47, 1,    6925.55,  -38.9,   0.96194, 2,    6953.46, -158.6,   0.96582, 3,    6909.36,   81.2,   0.95969
"181895", 12.47, 1,    6925.55,  -38.9,   0.96194, 2,    6953.46, -158.6,   0.96582, 3,    6909.36,   81.2,   0.95969
"181896", 12.47, 1,    6925.55,  -38.9,   0.96194, 2,    6953.46, -158.6,   0.96582, 3,    6909.36,   81.2,   0.95969
"181897", 12.47, 1,    6925.55,  -38.9,   0.96194, 2,    6953.46, -158.6,   0.96582, 3,    6909.36,   81.2,   0.95969
"181898", 12.47, 1,    6924.62,  -38.9,   0.96181, 0, 0, 0, 0, 0, 0, 0, 0
"181899", 12.47, 1,    6923.92,  -38.9,   0.96171, 0, 0, 0, 0, 0, 0, 0, 0
"181900", 12.47, 1,    6923.74,  -38.9,   0.96169, 0, 0, 0, 0, 0, 0, 0, 0
"181901", 12.47, 1,    6923.57,  -38.9,   0.96167, 0, 0, 0, 0, 0, 0, 0, 0
"181902", 12.47, 1,    6923.39,  -38.9,   0.96164, 0, 0, 0, 0, 0, 0, 0, 0
"181908", 12.47, 3,    6909.22,   81.2,   0.95967, 0, 0, 0, 0, 0, 0, 0, 0
"181903", 12.47, 3,     6909.2,   81.2,   0.95967, 0, 0, 0, 0, 0, 0, 0, 0
"181904", 12.47, 3,    6909.16,   81.2,   0.95966, 0, 0, 0, 0, 0, 0, 0, 0
"181905", 12.47, 3,    6908.94,   81.2,   0.95963, 0, 0, 0, 0, 0, 0, 0, 0
"181909", 12.47, 3,    6908.86,   81.2,   0.95962, 0, 0, 0, 0, 0, 0, 0, 0
"181907", 12.47, 3,    6908.85,   81.2,   0.95962, 0, 0, 0, 0, 0, 0, 0, 0
"181906", 12.47, 3,    6908.83,   81.2,   0.95962, 0, 0, 0, 0, 0, 0, 0, 0
"181910", 12.47, 2,    6951.11, -158.6,   0.96549, 0, 0, 0, 0, 0, 0, 0, 0
"181911", 12.47, 2,    6950.68, -158.6,   0.96543, 0, 0, 0, 0, 0, 0, 0, 0
"181916", 12.47, 2,     6950.2, -158.6,   0.96536, 0, 0, 0, 0, 0, 0, 0, 0
"181915", 12.47, 2,    6950.11, -158.6,   0.96535, 0, 0, 0, 0, 0, 0, 0, 0
"181912", 12.47, 2,    6950.06, -158.6,   0.96535, 0, 0, 0, 0, 0, 0, 0, 0
"181913", 12.47, 2,    6949.93, -158.6,   0.96533, 0, 0, 0, 0, 0, 0, 0, 0
"181914", 12.47, 2,    6949.93, -158.6,   0.96533, 0, 0, 0, 0, 0, 0, 0, 0
"181917", 12.47, 1,    6934.13,  -38.9,   0.96313, 2,    6962.55, -158.6,   0.96708, 3,    6915.73,   81.2,   0.96058
"181920", 12.47, 1,    6934.13,  -38.9,   0.96313, 2,    6962.55, -158.6,   0.96708, 3,    6915.73,   81.2,   0.96058
"181918", 12.47, 1,    6934.26,  -38.9,   0.96315, 2,    6962.68, -158.6,    0.9671, 3,    6915.81,   81.2,   0.96059
"181919", 12.47, 1,    6934.57,  -38.9,   0.96319, 2,    6963.05, -158.6,   0.96715, 3,    6916.02,   81.3,   0.96062
"152566", 12.47, 1,    6934.57,  -38.9,   0.96319, 2,    6963.05, -158.6,   0.96715, 3,    6916.02,   81.3,   0.96062
"181925", 12.47, 1,     6934.2,  -38.9,   0.96314, 2,    6962.54, -158.6,   0.96708, 3,    6915.74,   81.2,   0.96058
"181926", 12.47, 1,    6934.29,  -38.9,   0.96315, 2,    6962.61, -158.6,   0.96709, 3,    6915.83,   81.2,   0.96059
"181927", 12.47, 1,    6934.27,  -38.9,   0.96315, 2,    6962.61, -158.6,   0.96709, 3,    6915.81,   81.2,   0.96059
"181928", 12.47, 1,       6934,  -38.9,   0.96311, 2,    6962.33, -158.6,   0.96705, 3,    6915.54,   81.2,   0.96055
"181924", 12.47, 1,    6934.57,  -38.9,   0.96319, 2,    6963.05, -158.6,   0.96715, 3,    6916.02,   81.3,   0.96062
"181933", 12.47, 3,    6917.79,   81.3,   0.96086, 0, 0, 0, 0, 0, 0, 0, 0
"181934", 12.47, 3,    6917.73,   81.3,   0.96086, 0, 0, 0, 0, 0, 0, 0, 0
"255317", 12.47, 1,     6935.4,  -38.9,   0.96331, 2,    6963.98, -158.6,   0.96728, 3,    6916.73,   81.3,   0.96072
"181929", 12.47, 1,    6936.17,  -38.9,   0.96342, 2,    6964.89, -158.5,    0.9674, 3,    6917.27,   81.3,   0.96079
"181936", 12.47, 1,    6936.78,  -38.8,    0.9635, 2,    6965.58, -158.5,    0.9675, 3,    6917.75,   81.3,   0.96086
"181932", 12.47, 1,    6937.25,  -38.8,   0.96357, 2,     6966.1, -158.5,   0.96757, 3,    6918.12,   81.3,   0.96091
"181939", 12.47, 1,    6933.84,  -38.9,   0.96309, 2,    6962.22, -158.6,   0.96703, 3,    6915.42,   81.2,   0.96053
"181940", 12.47, 1,    6933.84,  -38.9,   0.96309, 2,    6962.22, -158.6,   0.96703, 3,    6915.42,   81.2,   0.96053
"181937", 12.47, 1,    6934.19,  -38.9,   0.96314, 2,    6962.57, -158.6,   0.96708, 3,    6915.76,   81.2,   0.96058
"181938", 12.47, 1,    6933.85,  -38.9,   0.96309, 2,    6962.22, -158.6,   0.96704, 3,    6915.42,   81.2,   0.96053
"181941", 12.47, 1,    6933.84,  -38.9,   0.96309, 2,    6962.22, -158.6,   0.96703, 3,    6915.42,   81.2,   0.96053
"181943", 12.47, 3,     6918.8,   81.4,     0.961, 0, 0, 0, 0, 0, 0, 0, 0
"181944", 12.47, 3,    6918.77,   81.4,     0.961, 0, 0, 0, 0, 0, 0, 0, 0
"181945", 12.47, 1,    6937.78,  -38.8,   0.96364, 2,    6966.62, -158.5,   0.96765, 3,    6918.93,   81.3,   0.96102
"181942", 12.47, 1,    6937.52,  -38.8,    0.9636, 2,    6966.36, -158.5,   0.96761, 3,    6918.98,   81.4,   0.96103
"236964", 12.47, 1,    6937.22,  -38.8,   0.96356, 0, 0, 0, 0, 0, 0, 0, 0
"181946", 12.47, 1,    6936.54,  -38.8,   0.96347, 0, 0, 0, 0, 0, 0, 0, 0
"181953", 12.47, 1,     6936.4,  -38.8,   0.96345, 0, 0, 0, 0, 0, 0, 0, 0
"181947", 12.47, 1,    6936.43,  -38.8,   0.96345, 0, 0, 0, 0, 0, 0, 0, 0
"181950", 12.47, 1,    6936.39,  -38.8,   0.96345, 0, 0, 0, 0, 0, 0, 0, 0
"181948", 12.47, 1,    6936.27,  -38.8,   0.96343, 0, 0, 0, 0, 0, 0, 0, 0
"181951", 12.47, 1,    6936.25,  -38.8,   0.96343, 0, 0, 0, 0, 0, 0, 0, 0
"181952", 12.47, 1,    6936.24,  -38.8,   0.96343, 0, 0, 0, 0, 0, 0, 0, 0
"181954", 12.47, 1,    6936.04,  -38.8,    0.9634, 0, 0, 0, 0, 0, 0, 0, 0
"181949", 12.47, 1,    6936.06,  -38.8,    0.9634, 0, 0, 0, 0, 0, 0, 0, 0
"181955", 12.47, 1,    6936.02,  -38.8,    0.9634, 0, 0, 0, 0, 0, 0, 0, 0
"181956", 12.47, 1,    6936.23,  -38.8,   0.96343, 0, 0, 0, 0, 0, 0, 0, 0
"236966", 12.47, 1,    6937.14,  -38.8,   0.96355, 0, 0, 0, 0, 0, 0, 0, 0
"181957", 12.47, 3,    6917.58,   81.4,   0.96083, 0, 0, 0, 0, 0, 0, 0, 0
"181958", 12.47, 3,    6917.06,   81.3,   0.96076, 0, 0, 0, 0, 0, 0, 0, 0
"181967", 12.47, 3,    6915.95,   81.3,   0.96061, 0, 0, 0, 0, 0, 0, 0, 0
"181966", 12.47, 3,    6915.59,   81.3,   0.96056, 0, 0, 0, 0, 0, 0, 0, 0
"181965", 12.47, 3,    6915.26,   81.3,   0.96051, 0, 0, 0, 0, 0, 0, 0, 0
"181959", 12.47, 3,    6915.14,   81.3,    0.9605, 0, 0, 0, 0, 0, 0, 0, 0
"181963", 12.47, 3,    6916.77,   81.4,   0.96072, 0, 0, 0, 0, 0, 0, 0, 0
"181964", 12.47, 3,    6916.64,   81.4,    0.9607, 0, 0, 0, 0, 0, 0, 0, 0
"181960", 12.47, 3,    6916.59,   81.4,    0.9607, 0, 0, 0, 0, 0, 0, 0, 0
"181961", 12.47, 3,    6916.55,   81.4,   0.96069, 0, 0, 0, 0, 0, 0, 0, 0
"181962", 12.47, 3,    6916.48,   81.4,   0.96068, 0, 0, 0, 0, 0, 0, 0, 0
"181969", 12.47, 1,    6937.27,  -38.8,   0.96357, 2,    6965.87, -158.5,   0.96754, 3,    6919.27,   81.4,   0.96107
"181970", 12.47, 1,    6937.32,  -38.8,   0.96358, 2,    6965.92, -158.5,   0.96755, 3,    6919.32,   81.4,   0.96108
"181971", 12.47, 1,    6936.42,  -38.8,   0.96345, 2,    6965.12, -158.5,   0.96744, 3,    6918.57,   81.4,   0.96097
"181972", 12.47, 1,    6936.41,  -38.8,   0.96345, 2,    6965.11, -158.5,   0.96744, 3,    6918.56,   81.4,   0.96097
"181973", 12.47, 1,    6934.65,  -38.8,    0.9632, 2,    6963.35, -158.5,   0.96719, 3,    6916.94,   81.4,   0.96075
"181974", 12.47, 1,     6934.6,  -38.8,    0.9632, 2,     6963.3, -158.5,   0.96718, 3,     6916.9,   81.4,   0.96074
"181968", 12.47, 1,    6937.37,  -38.8,   0.96358, 2,    6965.96, -158.5,   0.96755, 3,    6919.36,   81.4,   0.96108
"181979", 12.47, 1,    6936.42,  -38.8,   0.96345, 2,    6965.12, -158.5,   0.96744, 3,    6918.57,   81.4,   0.96097
"181976", 12.47, 1,    6935.72,  -38.8,   0.96335, 2,     6964.5, -158.5,   0.96735, 3,    6917.99,   81.4,   0.96089
"181977", 12.47, 1,    6934.88,  -38.8,   0.96324, 2,    6963.58, -158.5,   0.96722, 3,    6917.17,   81.4,   0.96078
"181978", 12.47, 1,    6934.88,  -38.8,   0.96324, 2,    6963.55, -158.5,   0.96722, 3,    6917.18,   81.4,   0.96078
"181975", 12.47, 2,    6963.48, -158.5,   0.96721, 0, 0, 0, 0, 0, 0, 0, 0
"181982", 12.47, 2,    6963.48, -158.5,   0.96721, 0, 0, 0, 0, 0, 0, 0, 0
"181980", 12.47, 1,    6934.22,  -38.8,   0.96315, 2,    6962.92, -158.5,   0.96713, 3,    6916.52,   81.4,   0.96069
"181981", 12.47, 1,     6936.4,  -38.8,   0.96345, 2,     6965.1, -158.5,   0.96743, 3,    6918.55,   81.4,   0.96097
"261881", 12.47, 1,    6937.52,  -38.7,    0.9636, 2,    6964.99, -158.4,   0.96742, 3,    6920.96,   81.4,    0.9613
"181987", 12.47, 1,    6921.02,  -38.9,   0.96131, 2,    6949.28, -158.6,   0.96524, 3,    6902.54,   81.2,   0.95874
"181988", 12.47, 1,    6920.88,  -38.9,   0.96129, 2,    6949.14, -158.6,   0.96522, 3,     6902.4,   81.2,   0.95873
"181985", 12.47, 1,    6931.22,  -38.9,   0.96273, 2,    6959.54, -158.6,   0.96666, 3,    6912.76,   81.2,   0.96016
"181986", 12.47, 1,    6930.34,  -38.9,   0.96261, 2,    6958.65, -158.6,   0.96654, 3,    6911.87,   81.2,   0.96004
"181989", 12.47, 1,    6920.58,  -38.9,   0.96125, 2,    6948.84, -158.6,   0.96518, 3,     6902.1,   81.2,   0.95868
"181992", 12.47, 1,    6920.23,  -38.9,    0.9612, 2,    6948.49, -158.6,   0.96513, 3,    6901.75,   81.2,   0.95863
"181990", 12.47, 1,    6919.98,  -38.9,   0.96117, 2,    6948.24, -158.6,   0.96509, 3,     6901.5,   81.2,    0.9586
"181991", 12.47, 1,    6916.86,  -38.9,   0.96073, 2,     6945.1, -158.6,   0.96466, 3,    6898.37,   81.2,   0.95817
"181993", 12.47, 1,    6936.06,  -38.9,    0.9634, 2,    6964.02, -158.6,   0.96728, 3,    6917.49,   81.2,   0.96082
"181994", 12.47, 1,    6934.61,  -38.9,    0.9632, 2,    6961.77, -158.6,   0.96697, 3,    6915.81,   81.2,   0.96059
"181995", 12.47, 1,    6934.14,  -38.9,   0.96313, 2,    6961.03, -158.6,   0.96687, 3,    6915.25,   81.2,   0.96051
"181996", 12.47, 1,     6933.7,  -38.9,   0.96307, 2,    6960.35, -158.6,   0.96677, 3,    6914.75,   81.2,   0.96044
"181997", 12.47, 1,    6933.28,  -38.9,   0.96302, 2,    6959.69, -158.7,   0.96668, 3,    6914.26,   81.2,   0.96037
"181998", 12.47, 1,     6933.7,  -38.9,   0.96307, 2,    6960.35, -158.6,   0.96677, 3,    6914.75,   81.2,   0.96044
"181999", 12.47, 1,     6933.7,  -38.9,   0.96307, 2,    6960.35, -158.6,   0.96677, 3,    6914.75,   81.2,   0.96044
"182000", 12.47, 1,    6933.28,  -38.9,   0.96302, 2,    6959.69, -158.7,   0.96668, 3,    6914.26,   81.2,   0.96037
"182001", 12.47, 1,    6933.28,  -38.9,   0.96302, 2,    6959.69, -158.7,   0.96668, 3,    6914.26,   81.2,   0.96037
"182002", 12.47, 1,    6933.28,  -38.9,   0.96302, 2,    6959.69, -158.7,   0.96668, 3,    6914.26,   81.2,   0.96037
"182003", 12.47, 1,     6933.7,  -38.9,   0.96307, 2,    6960.35, -158.6,   0.96677, 3,    6914.75,   81.2,   0.96044
"182004", 12.47, 1,    6933.01,  -38.9,   0.96298, 2,    6959.26, -158.7,   0.96662, 3,    6913.93,   81.2,   0.96033
"182005", 12.47, 1,    6932.98,  -38.9,   0.96297, 2,    6959.23, -158.7,   0.96662, 3,     6913.9,   81.2,   0.96032
"182006", 12.47, 1,    6932.96,  -38.9,   0.96297, 2,    6959.21, -158.7,   0.96662, 3,    6913.88,   81.2,   0.96032
"210023", 12.47, 1,    6932.93,  -38.9,   0.96297, 2,    6959.18, -158.7,   0.96661, 3,    6913.86,   81.2,   0.96032
"182012", 12.47, 1,    6931.53,  -38.9,   0.96277, 2,    6957.11, -158.7,   0.96632, 3,    6912.15,   81.2,   0.96008
"182013", 12.47, 1,    6931.53,  -38.9,   0.96277, 2,    6957.11, -158.7,   0.96632, 3,    6912.15,   81.2,   0.96008
"182015", 12.47, 1,    6930.72,  -38.9,   0.96266, 2,    6955.91, -158.7,   0.96616, 3,    6911.17,   81.2,   0.95994
"182016", 12.47, 1,     6930.8,  -38.9,   0.96267, 2,    6956.05, -158.7,   0.96618, 3,    6911.27,   81.2,   0.95996
"182011", 12.47, 1,    6931.53,  -38.9,   0.96277, 2,    6957.11, -158.7,   0.96632, 3,    6912.15,   81.2,   0.96008
"182014", 12.47, 1,    6931.16,  -38.9,   0.96272, 2,    6956.58, -158.7,   0.96625, 3,    6911.71,   81.2,   0.96002
"182018", 12.47, 1,    6930.58,  -38.9,   0.96264, 2,    6955.72, -158.7,   0.96613, 3,    6911.01,   81.2,   0.95992
"182019", 12.47, 1,    6930.23,  -38.9,   0.96259, 2,     6955.2, -158.7,   0.96606, 3,    6910.58,   81.2,   0.95986
"182020", 12.47, 1,    6929.03,  -38.9,   0.96242, 2,    6953.44, -158.7,   0.96581, 3,    6909.13,   81.2,   0.95966
"182017", 12.47, 1,    6928.11,  -38.9,    0.9623, 2,    6952.07, -158.7,   0.96562, 3,    6908.01,   81.2,   0.95951
"182022", 12.47, 1,    6928.07,  -38.9,   0.96229, 2,    6951.75, -158.7,   0.96558, 3,    6908.05,   81.2,   0.95951
"182021", 12.47, 1,    6928.06,  -38.9,   0.96229, 2,    6951.64, -158.7,   0.96556, 3,    6908.08,   81.2,   0.95951
"182024", 12.47, 1,    6927.37,  -38.9,   0.96219, 2,    6951.27, -158.7,   0.96551, 3,    6907.01,   81.2,   0.95937
"182025", 12.47, 1,    6927.36,  -38.9,   0.96219, 2,    6951.26, -158.7,   0.96551, 3,    6906.99,   81.2,   0.95936
"182023", 12.47, 1,    6927.42,  -38.9,    0.9622, 2,    6951.32, -158.7,   0.96552, 3,    6907.05,   81.2,   0.95937
"215930", 12.47, 1,    6926.69,  -38.9,    0.9621, 2,    6950.52, -158.7,   0.96541, 3,    6905.99,   81.2,   0.95922
"182027", 12.47, 1,    6927.24,  -38.9,   0.96218, 2,    6951.14, -158.7,    0.9655, 3,    6906.88,   81.2,   0.95935
"247589", 12.47, 1,    6931.53,  -38.9,   0.96277, 2,    6957.11, -158.7,   0.96632, 3,    6912.15,   81.2,   0.96008
"182030", 12.47, 1,    6931.53,  -38.9,   0.96277, 2,    6957.11, -158.7,   0.96632, 3,    6912.15,   81.2,   0.96008
"182148", 12.47, 1,    6923.37,  -38.9,   0.96164, 2,    6946.96, -158.6,   0.96491, 3,    6901.47,   81.2,    0.9586
"182149", 12.47, 1,    6923.43,  -38.9,   0.96165, 2,    6947.02, -158.6,   0.96492, 3,    6901.53,   81.2,    0.9586
"182153", 12.47, 1,    6924.03,  -38.9,   0.96173, 2,    6947.63, -158.6,   0.96501, 3,    6902.13,   81.2,   0.95869
"182152", 12.47, 1,    6924.73,  -38.9,   0.96183, 2,    6948.43, -158.6,   0.96512, 3,    6903.14,   81.2,   0.95883
"182154", 12.47, 1,    6924.73,  -38.9,   0.96183, 2,    6948.43, -158.6,   0.96512, 3,    6903.14,   81.2,   0.95883
"215932", 12.47, 1,    6925.37,  -38.9,   0.96192, 2,    6949.14, -158.6,   0.96522, 3,    6904.04,   81.2,   0.95895
"182155", 12.47, 1,    6925.38,  -38.9,   0.96192, 2,    6949.14, -158.6,   0.96522, 3,    6904.02,   81.2,   0.95895
"182156", 12.47, 1,    6925.38,  -38.9,   0.96192, 2,    6949.14, -158.6,   0.96522, 3,    6904.02,   81.2,   0.95895
"182157", 12.47, 1,    6922.19,  -38.9,   0.96147, 2,    6945.75, -158.7,   0.96475, 3,    6900.28,   81.2,   0.95843
