Line, "Line.157132", "165451.1.2.3", "165467.1.2.3", 3264, 6,  0, 657, 7.1995579, 1.1395483, 823831, 272381, 823812, 272213, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157133", "165467.1.2.3", "165468.1.2.3", 3456, 6,  0, 656, 7.1995579, 1.1910785, 823812, 272213, 823803, 272120, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157136", "165475.1.2.3", "165476.1.2.3", 3648, 6,  0, 3, 7.1995579, 1.3811492, 823400, 272064, 823375, 272065, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157137", "165477.1.2.3", "165476.1.2.3", 3840, 6,  0, 3, 7.1995579, 1.4231594, 823264, 272045, 823375, 272065, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157138", "165475.1.2.3", "273626.1.2.3", 4032, 6,  0, 3, 7.1995579, 1.3811492, 823400, 272064, 823523, 272054, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157142", "165468.1.2.3", "165469.1.2.3", 4224, 6,  0, 656, 7.1995579, 1.2195586, 823803, 272120, 823793, 272028, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157143", "165469.1.2.3", "165480.1.2.3", 4416, 6,  0, 646, 7.1995579, 1.2477687, 823793, 272028, 823780, 271888, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157144", "165478.1.2.3", "165479.1.2.3", 4608, 6,  0, 628, 7.1995579, 1.320349, 823770, 271791, 823759, 271688, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157145", "165480.1.2.3", "165478.1.2.3", 4800, 6,  0, 646, 7.1995579, 1.2906289, 823780, 271888, 823770, 271791, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157147", "165484.1.2.3", "165483.1.2.3", 4992, 6,  0, 15, 7.1995579, 1.3899992, 823602, 271738, 823629, 271789, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157148", "165483.1.2.3", "261839.1.2.3", 5184, 6,  0, 18, 7.1995579, 1.3679692, 823629, 271789, 823646, 271786, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157149", "261838.1.2.3", "165478.1.2.3", 5376, 6,  0, 18, 7.1995579, 1.3550791, 823671, 271785, 823770, 271791, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157150", "165479.1.2.3", "165486.1.2.3", 5568, 6,  0, 4, 7.1995579, 1.3519191, 823759, 271688, 823874, 271687, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157151", "165486.1.2.3", "165485.1.2.3", 5760, 6,  0, 1, 7.1995579, 1.3977793, 823874, 271687, 823934, 271682, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157152", "165479.1.2.3", "165487.1.2.3", 5952, 6,  0, 624, 7.1995579, 1.3519191, 823759, 271688, 823743, 271537, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157153", "165488.1", "165489.1", 6144, 2,  0, 24, 7.1995579, 1.4526495, 823883, 271514, 823858, 271515, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157155", "165488.1", "165491.1", 6208, 2,  0, 24, 7.1995579, 1.4526495, 823883, 271514, 823974, 271506, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157156", "165491.1", "165490.1", 6272, 2,  0, 17, 7.1995579, 1.4804896, 823974, 271506, 824132, 271494, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157157", "165490.1", "165494.1", 6336, 2,  0, 11, 7.1995579, 1.5287898, 824132, 271494, 824369, 271479, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157158", "165490.1", "165492.1", 6400, 2,  0, 6, 7.1995579, 1.5287898, 824132, 271494, 824448, 271771, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157159", "165494.1", "165493.1", 6464, 2,  0, 5, 7.1995579, 1.60117, 824369, 271479, 824655, 271390, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157160", "165487.1.2.3", "283952.1.2.3", 6528, 6,  0, 600, 7.1995579, 1.3981993, 823743, 271537, 823727, 271368, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157163", "165500.1.2.3", "165501.1.2.3", 6720, 6,  0, 3, 7.1995579, 1.5675499, 823652, 271039, 823628, 271044, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157165", "165495.1.2.3", "165500.1.2.3", 6912, 6,  0, 3, 7.1995579, 1.5547299, 823692, 271026, 823652, 271039, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157167", "165501.1.2.3", "165503.1.2.3", 7104, 6,  0, 3, 7.1995579, 1.5750199, 823628, 271044, 823513, 271144, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.157168", "165495.1.2.3", "165504.1.2.3", 7296, 6,  0, 594, 7.1995579, 1.5547299, 823692, 271026, 823597, 270071, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174945", "181883.1.2.3", "158676.1.2.3", 7488, 6,  0, 0, 7.1995579, 2.7839454, 824727, 268515, 826611, 268424, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174947", "181889.1.2.3", "181890.1.2.3", 7680, 6,  0, 3, 7.1995579, 2.8674257, 824692, 268295, 824667, 268287, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174948", "181891.1.2.3", "181892.1.2.3", 7872, 6,  0, 141, 7.1995579, 2.9751361, 824687, 267937, 824664, 267928, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174950", "181884.1.2.3", "181886.1.2.3", 8064, 6,  0, 148, 7.1995579, 2.8463056, 824715, 268350, 824712, 268302, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174951", "181886.1.2.3", "181889.1.2.3", 8256, 6,  0, 3, 7.1995579, 2.8609657, 824712, 268302, 824692, 268295, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174952", "181886.1.2.3", "181888.1.2.3", 8448, 6,  0, 145, 7.1995579, 2.8609657, 824712, 268302, 824706, 268153, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174953", "181888.1.2.3", "181885.1.2.3", 8640, 6,  0, 145, 7.1995579, 2.9064158, 824706, 268153, 824697, 268002, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174954", "181885.1.2.3", "181887.1.2.3", 8832, 6,  0, 144, 7.1995579, 2.952526, 824697, 268002, 824697, 267983, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174955", "181887.1.2.3", "181891.1.2.3", 9024, 6,  0, 141, 7.1995579, 2.958316, 824697, 267983, 824687, 267937, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174956", "181890.1.2.3", "181893.1.2.3", 9216, 6,  0, 3, 7.1995579, 2.8754257, 824667, 268287, 824647, 268280, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174957", "181887.1.2.3", "181894.1.2.3", 9408, 6,  0, 3, 7.1995579, 2.958316, 824697, 267983, 824399, 267997, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174958", "181895.1.2.3", "181896.1.2.3", 9600, 6,  0, 0, 7.1995579, 3.0852965, 824309, 268032, 824309, 268057, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174959", "181894.1.2.3", "181895.1.2.3", 9792, 6,  0, 0, 7.1995579, 3.0492464, 824399, 267997, 824309, 268032, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174960", "181896.1.2.3", "181897.1.2.3", 9984, 6,  0, 0, 7.1995579, 3.0929165, 824309, 268057, 824310, 268100, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174961", "181892.1", "181898.1", 10176, 2,  0, 43, 7.1995579, 2.9826661, 824664, 267928, 824435, 267966, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174962", "181898.1", "181899.1", 10240, 2,  0, 35, 7.1995579, 3.0588264, 824435, 267966, 824425, 267741, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174963", "181899.1", "181900.1", 10304, 2,  0, 24, 7.1995579, 3.1274767, 824425, 267741, 824358, 267743, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174964", "181900.1", "181901.1", 10368, 2,  0, 13, 7.1995579, 3.1479068, 824358, 267743, 824363, 267857, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174965", "181901.1", "181902.1", 10432, 2,  0, 8, 7.1995579, 3.1826869, 824363, 267857, 824318, 267982, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174966", "181892.3", "181908.3", 10496, 2,  0, 45, 7.1995579, 2.9826661, 824664, 267928, 824646, 267867, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174967", "181908.3", "181903.3", 10560, 2,  0, 9, 7.1995579, 3.0073862, 824646, 267867, 824665, 267868, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174968", "181908.3", "181904.3", 10624, 2,  0, 11, 7.1995579, 3.0073862, 824646, 267867, 824576, 267872, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174969", "181908.3", "181905.3", 10688, 2,  0, 25, 7.1995579, 3.0073862, 824646, 267867, 824643, 267700, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174970", "181905.3", "181909.3", 10752, 2,  0, 16, 7.1995579, 3.0582964, 824643, 267700, 824637, 267633, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174971", "181909.3", "181907.3", 10816, 2,  0, 8, 7.1995579, 3.0788065, 824637, 267633, 824638, 267603, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174972", "181909.3", "181906.3", 10880, 2,  0, 8, 7.1995579, 3.0788065, 824637, 267633, 824585, 267640, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174973", "181892.2", "181910.2", 10944, 2,  0, 53, 7.1995579, 2.9826661, 824664, 267928, 824554, 267451, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174974", "181910.2", "181911.2", 11008, 2,  0, 46, 7.1995579, 3.1611368, 824554, 267451, 824459, 267362, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174975", "181911.2", "181916.2", 11072, 2,  0, 31, 7.1995579, 3.200987, 824459, 267362, 824326, 267391, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174976", "181916.2", "181915.2", 11136, 2,  0, 8, 7.1995579, 3.2603472, 824326, 267391, 824168, 267397, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174977", "181916.2", "181912.2", 11200, 2,  0, 23, 7.1995579, 3.2603472, 824326, 267391, 824330, 267464, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174978", "181912.2", "181913.2", 11264, 2,  0, 12, 7.1995579, 3.2826273, 824330, 267464, 824295, 267581, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174979", "181913.2", "181914.2", 11328, 2,  0, 0, 7.1995579, 3.3298874, 824295, 267581, 824295, 267562, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174980", "181883.1.2.3", "181917.1.2.3", 11392, 6,  0, 148, 7.1995579, 2.7839454, 824727, 268515, 823372, 268593, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174981", "181917.1.2.3", "181920.1.2.3", 11584, 6,  0, 0, 7.1995579, 2.3702539, 823372, 268593, 823337, 268594, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174982", "181917.1.2.3", "181918.1.2.3", 11776, 6,  0, 148, 7.1995579, 2.3702539, 823372, 268593, 823367, 268541, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174983", "181918.1.2.3", "181919.1.2.3", 11968, 6,  0, 289, 7.1995579, 2.3543338, 823367, 268541, 823473, 268526, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174984", "181919.1.2.3", "152566.1.2.3", 12160, 6,  0, 0, 7.1995579, 2.3212037, 823473, 268526, 823631, 268514, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174987", "181918.1.2.3", "181925.1.2.3", 12352, 6,  0, 141, 7.1995579, 2.3543338, 823367, 268541, 823183, 268551, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174988", "181925.1.2.3", "181926.1.2.3", 12544, 6,  0, 129, 7.1995579, 2.410504, 823183, 268551, 823184, 268574, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174989", "181926.1.2.3", "181927.1.2.3", 12736, 6,  0, 7, 7.1995579, 2.4175241, 823184, 268574, 823186, 268601, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174990", "181925.1.2.3", "181928.1.2.3", 12928, 6,  0, 12, 7.1995579, 2.410504, 823183, 268551, 823165, 268507, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174991", "181919.1.2.3", "181924.1.2.3", 13120, 6,  0, 0, 7.1995579, 2.3212037, 823473, 268526, 823466, 268475, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174994", "181933.3", "181934.3", 13312, 2,  0, 44, 7.1995579, 2.132152, 823484, 269190, 823459, 269191, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174995", "255317.1.2.3", "181929.1.2.3", 13376, 6,  0, 289, 7.1995579, 2.2794025, 823484, 268658, 823511, 268927, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174998", "181929.1.2.3", "181936.1.2.3", 13568, 6,  0, 292, 7.1995579, 2.1970022, 823511, 268927, 823521, 269075, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.174999", "181936.1.2.3", "181932.1.2.3", 13760, 6,  0, 293, 7.1995579, 2.1517921, 823521, 269075, 823532, 269187, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175000", "181932.3", "181933.3", 13952, 2,  0, 44, 7.1995579, 2.1174919, 823532, 269187, 823484, 269190, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175001", "181939.1.2.3", "181940.1.2.3", 14016, 6,  0, 0, 7.1995579, 2.5226244, 823244, 268889, 823219, 268885, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175002", "181927.1.2.3", "181937.1.2.3", 14208, 6,  0, 7, 7.1995579, 2.4257741, 823186, 268601, 823187, 268628, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175003", "181937.1.2.3", "181938.1.2.3", 14400, 6,  0, 6, 7.1995579, 2.4340141, 823187, 268628, 823204, 268819, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175004", "181938.1.2.3", "181940.1.2.3", 14592, 6,  0, 0, 7.1995579, 2.4924643, 823204, 268819, 823219, 268885, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175005", "181939.1.2.3", "181941.1.2.3", 14784, 6,  0, 0, 7.1995579, 2.5226244, 823244, 268889, 823264, 268891, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175006", "181943.3", "181944.3", 14976, 2,  0, 42, 7.1995579, 2.0480017, 823524, 269460, 823499, 269462, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175007", "181932.1.2.3", "181945.1.2.3", 15040, 6,  0, 369, 7.1995579, 2.1174919, 823532, 269187, 823547, 269315, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175008", "181945.1.2.3", "181942.1.2.3", 15232, 6,  0, 369, 7.1995579, 2.0782118, 823547, 269315, 823556, 269448, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175009", "181942.3", "181943.3", 15424, 2,  0, 42, 7.1995579, 2.0375816, 823556, 269448, 823524, 269460, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175010", "236964.1", "181946.1", 15488, 2,  0, 40, 7.1995579, 2.0604517, 823481, 269450, 823264, 269458, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175011", "181946.1", "181953.1", 15552, 2,  0, 7, 7.1995579, 2.126642, 823264, 269458, 823040, 269417, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175013", "181946.1", "181947.1", 15616, 2,  0, 33, 7.1995579, 2.126642, 823264, 269458, 823265, 269413, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175014", "181947.1", "181950.1", 15680, 2,  0, 11, 7.1995579, 2.140362, 823265, 269413, 823318, 269409, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175015", "181947.1", "181948.1", 15744, 2,  0, 22, 7.1995579, 2.140362, 823265, 269413, 823264, 269327, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175016", "181948.1", "181951.1", 15808, 2,  0, 11, 7.1995579, 2.1665721, 823264, 269327, 823234, 269328, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175017", "181948.1", "181952.1", 15872, 2,  0, 11, 7.1995579, 2.1665721, 823264, 269327, 823263, 269299, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175018", "181954.1", "181949.1", 15936, 2,  0, 8, 7.1995579, 2.3015826, 823041, 269312, 823040, 269274, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175019", "181949.1", "181955.1", 16000, 2,  0, 13, 7.1995579, 2.2899925, 823040, 269274, 823091, 269270, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175020", "181949.1", "181956.1", 16064, 2,  0, 21, 7.1995579, 2.2899925, 823040, 269274, 823103, 269200, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175021", "181956.1", "236966.1", 16128, 2,  0, 32, 7.1995579, 2.2494124, 823103, 269200, 823489, 269177, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175022", "181944.3", "181957.3", 16192, 2,  0, 42, 7.1995579, 2.0556417, 823499, 269462, 823114, 269472, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175023", "181934.3", "181958.3", 16256, 2,  0, 44, 7.1995579, 2.139782, 823459, 269191, 823298, 269200, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175024", "181958.3", "181967.3", 16320, 2,  0, 33, 7.1995579, 2.1889322, 823298, 269200, 822953, 269208, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175025", "181967.3", "181966.3", 16384, 2,  0, 23, 7.1995579, 2.2989726, 822953, 269208, 822790, 269217, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175026", "181966.3", "181965.3", 16448, 2,  0, 10, 7.1995579, 2.3487328, 822790, 269217, 822641, 269370, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175027", "181965.3", "181959.3", 16512, 2,  0, 4, 7.1995579, 2.4390731, 822641, 269370, 822719, 269503, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175029", "181963.3", "181957.3", 16576, 2,  0, 31, 7.1995579, 2.2619124, 822832, 269498, 823114, 269472, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175030", "181963.3", "181964.3", 16640, 2,  0, 31, 7.1995579, 2.2619124, 822832, 269498, 822832, 269452, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175031", "181964.3", "181960.3", 16704, 2,  0, 10, 7.1995579, 2.2759325, 822832, 269452, 822882, 269451, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175032", "181964.3", "181961.3", 16768, 2,  0, 21, 7.1995579, 2.2759325, 822832, 269452, 822832, 269398, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175033", "181961.3", "181962.3", 16832, 2,  0, 10, 7.1995579, 2.2923925, 822832, 269398, 822869, 269350, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175034", "181969.1.2.3", "181970.1.2.3", 16896, 6,  0, 15, 7.1995579, 2.0118515, 823625, 269582, 823601, 269583, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175035", "181971.1.2.3", "181972.1.2.3", 17088, 6,  0, 0, 7.1995579, 2.0612617, 823724, 269532, 823722, 269507, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175036", "181973.1.2.3", "181974.1.2.3", 17280, 6,  0, 6, 7.1995579, 2.134862, 823979, 269514, 823976, 269489, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175037", "181942.1.2.3", "181968.1.2.3", 17472, 6,  0, 451, 7.1995579, 2.0375816, 823556, 269448, 823570, 269587, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175038", "181968.1.2.3", "181970.1.2.3", 17664, 6,  0, 15, 7.1995579, 1.9950015, 823570, 269587, 823601, 269583, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175040", "181979.1.2.3", "181971.1.2.3", 17856, 6,  0, 0, 7.1995579, 2.0481017, 823728, 269575, 823724, 269532, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175041", "181979.1.2.3", "181976.1.2.3", 18048, 6,  0, 15, 7.1995579, 2.0481017, 823728, 269575, 823829, 269566, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175042", "181976.1.2.3", "181977.1.2.3", 18240, 6,  0, 10, 7.1995579, 2.0790118, 823829, 269566, 823972, 269553, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175043", "181977.1.2.3", "181978.1.2.3", 18432, 6,  0, 4, 7.1995579, 2.1227819, 823972, 269553, 824022, 269548, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175044", "181977.1.2.3", "181973.1.2.3", 18624, 6,  0, 6, 7.1995579, 2.1227819, 823972, 269553, 823979, 269514, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175045", "181978.2", "181975.2", 18816, 2,  0, 4, 7.1995579, 2.138102, 824022, 269548, 824180, 269532, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175046", "181975.2", "181982.2", 18880, 2,  0, 0, 7.1995579, 2.1865022, 824180, 269532, 824374, 269516, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175047", "181974.1.2.3", "181980.1.2.3", 18944, 6,  0, 6, 7.1995579, 2.142532, 823976, 269489, 823967, 269395, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175048", "181972.1.2.3", "181981.1.2.3", 19136, 6,  0, 0, 7.1995579, 2.0689017, 823722, 269507, 823771, 269420, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175049", "181968.1.2.3", "165504.1.2.3", 19328, 6,  0, 466, 7.1995579, 1.9950015, 823570, 269587, 823597, 270071, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175051", "165504.1.2.3", "261881.1.2.3", 19520, 6,  0, 128, 7.1995579, 1.847251, 823597, 270071, 823497, 270076, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175052", "181987.1.2.3", "181988.1.2.3", 19712, 6,  0, 9, 7.1995579, 2.6362649, 822788, 268065, 822766, 268053, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175053", "181928.1.2.3", "181985.1.2.3", 19904, 6,  0, 12, 7.1995579, 2.4250941, 823165, 268507, 823066, 268399, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175054", "181985.1.2.3", "181986.1.2.3", 20096, 6,  0, 12, 7.1995579, 2.4697543, 823066, 268399, 823079, 268354, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175055", "181986.1.2.3", "181987.1.2.3", 20288, 6,  0, 9, 7.1995579, 2.4840343, 823079, 268354, 822788, 268065, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175056", "181988.1.2.3", "181989.1.2.3", 20480, 6,  0, 9, 7.1995579, 2.6439049, 822766, 268053, 822746, 268041, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.175057", "181989.1.2.3", "181992.1.2.3", 20672, 6,  0, 6, 7.1995579, 2.651015, 822746, 268041, 822727, 268018, 16711680, 1, 0, 0, 0, 0, 16, 1
